purchase_id,customer_id_num,customer_age,customer_gender,item_id_num,item_title_num,item_category_num,item_price,item_color,item_avg_rating,item_num_ratings,item_years_since_release,purchase_timestamp,customer_item_views,purchase_item_rating,purchase_device_num,label
3567,206,40,0,174,113,6.0,1107.15,2,3.4,7,0.48,2025-04-15,4,4.5,0,1
3568,236,49,1,110,88,6.0,1268.96,3,3.53,43,1.91,2023-11-22,3,,1,1
3569,163,44,0,117,114,4.0,1214.8,2,3.6,55,1.56,2024-03-09,12,4.5,0,1
3570,236,49,1,159,80,6.0,1488.64,7,3.43,44,1.43,2024-05-07,6,,1,1
3571,241,58,1,183,67,4.0,1288.22,3,3.52,52,1.98,2023-10-01,8,,1,1
3572,234,46,1,115,61,4.0,1000.83,7,3.24,43,1.56,2024-03-09,4,,0,1
3573,167,58,0,141,105,5.0,1131.3,5,3.44,56,2.0,2023-10-09,4,,1,1
3574,198,50,1,143,108,5.0,1330.24,3,3.63,21,1.03,2024-09-15,4,,1,1
3575,196,47,0,171,93,5.0,1028.06,5,3.56,41,1.48,2024-04-12,4,,1,1
3576,235,52,0,151,106,4.0,1375.42,2,3.39,35,1.42,2024-05-02,4,,1,1
3577,215,58,0,198,80,6.0,1431.13,5,3.08,19,0.89,2024-11-15,5,,1,1
3578,227,58,0,117,114,4.0,1214.8,2,3.6,55,1.56,2024-03-15,3,,1,1
3579,219,46,1,143,108,5.0,1330.24,3,3.63,21,1.03,2024-09-14,4,,1,1
3580,178,57,2,146,117,4.0,1466.17,7,3.51,38,1.52,2024-04-05,2,4.5,1,1
3581,198,50,1,120,74,5.0,1305.82,5,3.65,63,2.45,2023-04-18,3,,1,1
3582,203,49,1,185,61,4.0,1252.31,5,3.44,22,1.55,2024-03-18,8,,0,1
3583,247,47,0,102,63,5.0,1147.21,3,3.58,39,2.55,2023-03-30,6,,0,1
3584,230,44,1,184,99,4.0,1176.65,3,3.65,22,1.02,2024-10-09,3,4.5,1,1
3585,179,52,2,147,73,6.0,1406.74,2,3.35,46,1.99,2023-10-03,5,3.0,1,1
3586,174,58,1,120,74,5.0,1305.82,5,3.65,63,2.45,2023-05-06,3,,1,1
3587,238,45,0,155,111,6.0,1186.21,3,3.36,49,1.98,2023-10-19,7,,0,1
3589,161,53,2,184,99,4.0,1176.65,3,3.65,22,1.02,2024-09-23,3,,1,1
3590,163,44,0,185,61,4.0,1252.31,5,3.44,22,1.55,2024-03-30,4,,0,1
3591,228,57,1,128,84,5.0,1286.02,5,3.84,14,0.95,2024-10-17,4,,1,1
3592,162,45,1,145,72,4.0,1294.96,3,3.4,35,0.9,2024-11-07,3,4.5,1,1
3593,211,46,2,174,113,6.0,1107.15,2,3.4,7,0.48,2025-04-07,7,4.5,1,1
3594,190,47,0,141,105,5.0,1131.3,5,3.44,56,2.0,2023-10-15,5,,1,1
3595,184,47,1,102,63,5.0,1147.21,3,3.58,39,2.55,2023-03-13,5,,0,1
3596,157,55,1,113,77,5.0,1449.2,3,3.63,31,1.97,2023-10-22,3,,1,1
3597,200,53,0,113,77,5.0,1449.2,3,3.63,31,1.97,2023-10-08,1,,1,1
3598,163,44,0,148,121,6.0,1246.34,7,3.2,24,1.4,2024-05-13,6,,1,1
3599,199,47,1,164,78,6.0,1362.53,2,3.5,30,1.02,2024-09-28,5,,1,1
3600,174,58,1,144,112,5.0,1365.41,7,3.65,12,0.4,2025-05-05,4,,1,1
3601,152,42,1,105,78,6.0,1256.14,7,3.94,19,1.47,2024-04-15,5,4.5,1,1
3602,235,52,0,105,78,6.0,1256.14,7,3.94,19,1.47,2024-04-29,3,,0,1
3603,227,58,0,158,84,5.0,1194.71,7,3.71,33,1.45,2024-04-17,6,4.0,0,1
3604,230,44,1,149,64,4.0,1362.35,3,3.49,9,0.52,2025-03-24,5,,1,1
3605,201,57,0,179,81,5.0,1338.97,7,3.52,24,1.42,2024-05-19,6,,0,1
3606,166,54,0,194,99,4.0,1016.8,3,3.45,66,2.56,2023-03-27,5,5.0,0,1
3607,159,53,1,106,107,4.0,1131.28,5,3.41,13,0.98,2024-10-16,8,,0,1
3608,218,45,0,135,119,5.0,1081.19,5,3.36,30,1.92,2023-11-08,5,,1,1
3609,234,46,1,102,63,5.0,1147.21,3,3.58,39,2.55,2023-03-11,6,,1,1
3610,170,48,1,178,64,4.0,1034.46,3,3.59,51,1.43,2024-04-27,13,4.0,0,1
3611,219,46,1,172,110,6.0,1418.78,3,3.52,1,0.02,2025-10-06,4,4.5,1,1
3612,216,52,0,189,66,4.0,1331.77,2,3.43,54,2.56,2023-03-29,3,,1,1
3613,237,45,1,166,87,6.0,1215.76,7,3.47,27,0.95,2024-10-26,2,,0,1
3614,189,56,1,161,92,6.0,1437.42,2,3.36,42,1.93,2023-11-10,5,,1,1
3615,179,52,2,110,88,6.0,1268.96,3,3.53,43,1.91,2023-10-29,10,,0,1
3616,208,48,1,145,72,4.0,1294.96,3,3.4,35,0.9,2024-11-03,2,,1,1
3617,193,40,0,186,109,5.0,1339.76,3,3.51,35,1.43,2024-05-15,5,,0,1
3618,180,48,0,146,117,4.0,1466.17,7,3.51,38,1.52,2024-03-23,3,,0,1
3619,235,52,0,181,104,6.0,1176.0,2,3.45,35,1.48,2024-04-25,4,,0,1
3620,195,54,1,124,87,6.0,1435.63,3,3.61,15,1.0,2024-10-10,8,,0,1
3621,163,44,0,157,120,4.0,1408.7,7,3.5,29,0.98,2024-10-10,5,3.5,0,1
3622,211,46,2,140,118,5.0,1453.78,5,3.7,6,0.52,2025-04-06,4,,1,1
3623,173,45,0,122,76,4.0,1398.81,2,3.51,23,1.44,2024-04-27,4,5.0,0,1
3624,198,50,1,181,104,6.0,1176.0,2,3.45,35,1.48,2024-04-02,3,,0,1
3625,193,40,0,150,64,4.0,1321.33,7,3.72,47,1.99,2023-10-10,6,4.5,0,1
3626,187,47,1,141,105,5.0,1131.3,5,3.44,56,2.0,2023-10-04,5,4.0,0,1
3627,205,53,0,108,100,4.0,1259.76,7,3.84,39,1.52,2024-04-04,3,4.5,0,1
3628,155,41,0,184,99,4.0,1176.65,3,3.65,22,1.02,2024-10-09,5,,0,1
3629,156,54,2,109,96,6.0,1248.31,3,3.37,24,1.95,2023-11-04,1,,1,1
3630,172,43,1,172,110,6.0,1418.78,3,3.52,1,0.02,2025-09-16,10,,1,1
3631,166,54,0,177,111,6.0,1188.75,5,3.35,50,2.0,2023-09-29,5,,0,1
3633,223,40,2,161,92,6.0,1437.42,2,3.36,42,1.93,2023-10-28,4,,0,1
3634,203,49,1,115,61,4.0,1000.83,7,3.24,43,1.56,2024-03-15,7,,1,1
3635,218,45,0,167,73,6.0,1003.15,7,3.52,61,1.96,2023-11-04,8,,0,1
3636,182,51,1,197,101,4.0,1038.31,5,3.33,16,0.89,2024-11-17,7,,1,1
3637,239,46,1,172,110,6.0,1418.78,3,3.52,1,0.02,2025-09-22,4,4.0,1,1
3638,243,46,1,128,84,5.0,1286.02,5,3.84,14,0.95,2024-10-28,4,3.0,1,1
3639,168,41,1,190,65,4.0,1184.29,3,3.58,34,1.56,2024-03-06,13,,0,1
3640,155,41,0,141,105,5.0,1131.3,5,3.44,56,2.0,2023-09-24,8,,1,1
3641,196,47,0,197,101,4.0,1038.31,5,3.33,16,0.89,2024-11-12,2,,1,1
3643,196,47,0,108,100,4.0,1259.76,7,3.84,39,1.52,2024-03-19,10,,1,1
3644,154,46,0,112,94,5.0,1245.12,2,3.43,65,2.04,2023-09-21,6,,0,1
3645,159,53,1,118,96,6.0,1318.55,5,3.42,31,2.01,2023-10-04,7,,0,1
3646,208,48,1,114,115,5.0,1451.8,7,3.59,22,1.05,2024-09-07,4,,1,1
3647,215,58,0,192,98,4.0,1125.13,3,3.54,27,1.41,2024-05-17,5,,1,1
3648,216,52,0,125,102,5.0,1374.64,7,3.27,1,0.02,2025-10-05,3,,1,1
3649,184,47,1,121,72,4.0,1303.67,2,3.31,54,1.45,2024-04-11,5,,0,1
3650,208,48,1,163,61,4.0,1401.11,5,3.63,52,2.55,2023-04-01,5,,0,1
3651,187,47,1,163,61,4.0,1401.11,5,3.63,52,2.55,2023-03-15,5,,0,1
3653,168,41,1,194,99,4.0,1016.8,3,3.45,66,2.56,2023-03-07,3,4.5,0,1
3654,216,52,0,176,63,5.0,1350.76,5,3.36,58,2.49,2023-04-01,2,,1,1
3655,227,58,0,166,87,6.0,1215.76,7,3.47,27,0.95,2024-10-31,3,,0,1
3656,212,50,2,185,61,4.0,1252.31,5,3.44,22,1.55,2024-03-30,4,,0,1
3658,222,47,0,192,98,4.0,1125.13,3,3.54,27,1.41,2024-05-12,1,4.5,1,1
3659,195,54,1,102,63,5.0,1147.21,3,3.58,39,2.55,2023-03-12,9,,1,1
3660,161,53,2,117,114,4.0,1214.8,2,3.6,55,1.56,2024-03-15,3,,0,1
3661,208,48,1,176,63,5.0,1350.76,5,3.36,58,2.49,2023-04-07,1,,1,1
3662,190,47,0,123,77,5.0,1047.24,7,3.63,51,2.5,2023-04-21,9,,1,1
3663,211,46,2,121,72,4.0,1303.67,2,3.31,54,1.45,2024-04-22,4,,1,1
3664,237,45,1,159,80,6.0,1488.64,7,3.43,44,1.43,2024-05-09,1,,1,1
3665,235,52,0,124,87,6.0,1435.63,3,3.61,15,1.0,2024-09-23,10,,1,1
3666,249,51,0,148,121,6.0,1246.34,7,3.2,24,1.4,2024-05-07,9,,1,1
3668,200,53,0,123,77,5.0,1047.24,7,3.63,51,2.5,2023-04-01,4,3.0,1,1
3669,170,48,1,126,91,6.0,1462.73,3,3.53,38,1.9,2023-11-19,3,3.0,1,1
3670,210,50,0,174,113,6.0,1107.15,2,3.4,7,0.48,2025-04-13,6,,1,1
3671,234,46,1,187,65,4.0,1482.97,3,3.89,29,1.46,2024-05-01,5,,1,1
3672,242,50,0,124,87,6.0,1435.63,3,3.61,15,1.0,2024-10-16,7,,0,1
3673,194,44,1,155,111,6.0,1186.21,3,3.36,49,1.98,2023-10-11,6,,1,1
3674,180,48,0,104,95,4.0,1336.4,5,3.48,30,2.5,2023-04-06,6,,0,1
3675,183,51,1,147,73,6.0,1406.74,2,3.35,46,1.99,2023-09-29,7,,1,1
3676,235,52,0,147,73,6.0,1406.74,2,3.35,46,1.99,2023-10-04,4,,0,1
3677,233,56,0,183,67,4.0,1288.22,3,3.52,52,1.98,2023-10-14,4,,1,1
3679,233,56,0,102,63,5.0,1147.21,3,3.58,39,2.55,2023-04-02,6,3.5,0,1
3680,226,55,2,197,101,4.0,1038.31,5,3.33,16,0.89,2024-11-03,5,,1,1
3681,240,53,0,192,98,4.0,1125.13,3,3.54,27,1.41,2024-05-13,10,,0,1
3682,163,44,0,163,61,4.0,1401.11,5,3.63,52,2.55,2023-04-04,6,4.0,1,1
3683,173,45,0,112,94,5.0,1245.12,2,3.43,65,2.04,2023-10-07,5,,0,1
3684,154,46,0,184,99,4.0,1176.65,3,3.65,22,1.02,2024-10-04,5,,1,1
3685,207,54,1,164,78,6.0,1362.53,2,3.5,30,1.02,2024-09-20,6,,0,1
3687,249,51,0,156,68,6.0,1165.79,7,3.56,47,1.48,2024-04-07,4,,0,1
3688,199,47,1,163,61,4.0,1401.11,5,3.63,52,2.55,2023-03-28,1,,0,1
3689,172,43,1,121,72,4.0,1303.67,2,3.31,54,1.45,2024-04-24,6,4.0,1,1
3690,202,43,1,129,106,4.0,1387.01,3,,0,0.01,2025-09-23,6,,0,1
3691,230,44,1,129,106,4.0,1387.01,3,,0,0.01,2025-10-15,7,3.0,0,1
3692,163,44,0,124,87,6.0,1435.63,3,3.61,15,1.0,2024-10-19,5,,0,1
3693,234,46,1,123,77,5.0,1047.24,7,3.63,51,2.5,2023-04-17,7,,1,1
3694,201,57,0,103,71,5.0,1097.98,2,3.62,32,1.45,2024-04-22,5,5.0,0,1
3695,186,43,1,104,95,4.0,1336.4,5,3.48,30,2.5,2023-04-18,4,,0,1
3696,201,57,0,140,118,5.0,1453.78,5,3.7,6,0.52,2025-03-31,11,,1,1
3698,203,49,1,112,94,5.0,1245.12,2,3.43,65,2.04,2023-10-02,4,,0,1
3699,183,51,1,113,77,5.0,1449.2,3,3.63,31,1.97,2023-10-17,4,3.5,1,1
3700,208,48,1,179,81,5.0,1338.97,7,3.52,24,1.42,2024-05-05,5,,1,1
3701,189,56,1,134,109,5.0,1213.95,2,3.56,45,1.51,2024-03-22,3,,1,1
3702,205,53,0,113,77,5.0,1449.2,3,3.63,31,1.97,2023-10-19,3,,1,1
3703,249,51,0,169,96,6.0,1012.73,7,3.21,42,1.46,2024-04-08,4,,1,1
3704,232,53,1,159,80,6.0,1488.64,7,3.43,44,1.43,2024-05-16,3,,1,1
3705,249,51,0,116,66,4.0,1369.72,2,3.45,14,0.51,2025-04-18,6,,1,1
3706,187,47,1,181,104,6.0,1176.0,2,3.45,35,1.48,2024-04-09,3,,1,1
3707,201,57,0,117,114,4.0,1214.8,2,3.6,55,1.56,2024-03-27,5,,0,1
3708,209,45,1,196,97,5.0,1474.83,3,3.66,46,1.55,2024-03-24,4,,0,1
3709,210,50,0,122,76,4.0,1398.81,2,3.51,23,1.44,2024-04-30,2,,1,1
3710,209,45,1,163,61,4.0,1401.11,5,3.63,52,2.55,2023-03-21,4,4.0,0,1
3711,192,40,1,145,72,4.0,1294.96,3,3.4,35,0.9,2024-11-12,3,,0,1
3712,244,44,0,161,92,6.0,1437.42,2,3.36,42,1.93,2023-10-29,1,,0,1
3713,156,54,2,186,109,5.0,1339.76,3,3.51,35,1.43,2024-04-26,2,,1,1
3714,170,48,1,194,99,4.0,1016.8,3,3.45,66,2.56,2023-03-18,1,,0,1
3715,218,45,0,161,92,6.0,1437.42,2,3.36,42,1.93,2023-11-14,2,,0,1
3716,210,50,0,129,106,4.0,1387.01,3,,0,0.01,2025-09-21,5,,0,1
3717,244,44,0,190,65,4.0,1184.29,3,3.58,34,1.56,2024-03-13,6,5.0,1,1
3719,168,41,1,102,63,5.0,1147.21,3,3.58,39,2.55,2023-04-02,7,,0,1
3720,172,43,1,158,84,5.0,1194.71,7,3.71,33,1.45,2024-04-20,6,,1,1
3721,230,44,1,116,66,4.0,1369.72,2,3.45,14,0.51,2025-04-12,2,,0,1
3722,203,49,1,115,61,4.0,1000.83,7,3.24,43,1.56,2024-03-17,6,,1,1
3723,215,58,0,104,95,4.0,1336.4,5,3.48,30,2.5,2023-04-02,7,,1,1
3724,179,52,2,103,71,5.0,1097.98,2,3.62,32,1.45,2024-04-18,5,,0,1
3725,213,46,1,148,121,6.0,1246.34,7,3.2,24,1.4,2024-05-22,3,4.5,1,1
3726,229,49,2,135,119,5.0,1081.19,5,3.36,30,1.92,2023-11-15,6,,0,1
3727,228,57,1,173,74,5.0,1495.96,3,3.44,14,1.02,2024-10-05,8,3.5,1,1
3729,157,55,1,160,61,4.0,1047.75,5,3.75,63,2.48,2023-04-24,6,,1,1
3730,230,44,1,188,86,4.0,1298.08,7,3.57,33,1.43,2024-05-10,4,4.0,1,1
3732,234,46,1,163,61,4.0,1401.11,5,3.63,52,2.55,2023-04-05,2,,1,1
3733,183,51,1,198,80,6.0,1431.13,5,3.08,19,0.89,2024-11-13,4,,0,1
3734,240,53,0,108,100,4.0,1259.76,7,3.84,39,1.52,2024-03-31,2,,0,1
3735,227,58,0,185,61,4.0,1252.31,5,3.44,22,1.55,2024-03-14,3,,1,1
3737,194,44,1,141,105,5.0,1131.3,5,3.44,56,2.0,2023-09-29,8,,1,1
3738,230,44,1,182,90,4.0,1268.32,7,3.68,31,2.41,2023-05-04,2,,1,1
3739,222,47,0,194,99,4.0,1016.8,3,3.45,66,2.56,2023-03-18,7,,0,1
3740,174,58,1,160,61,4.0,1047.75,5,3.75,63,2.48,2023-04-17,6,,1,1
3741,187,47,1,175,70,5.0,1178.03,3,3.57,38,2.0,2023-10-02,4,,1,1
3742,197,41,1,148,121,6.0,1246.34,7,3.2,24,1.4,2024-05-12,5,,0,1
3743,215,58,0,117,114,4.0,1214.8,2,3.6,55,1.56,2024-03-26,2,,1,1
3744,163,44,0,134,109,5.0,1213.95,2,3.56,45,1.51,2024-03-31,4,,1,1
3745,239,46,1,185,61,4.0,1252.31,5,3.44,22,1.55,2024-03-06,6,,1,1
3746,225,59,1,190,65,4.0,1184.29,3,3.58,34,1.56,2024-03-22,4,,1,1
3747,215,58,0,177,111,6.0,1188.75,5,3.35,50,2.0,2023-10-06,4,5.0,1,1
3749,161,53,2,183,67,4.0,1288.22,3,3.52,52,1.98,2023-10-19,7,5.0,0,1
3750,250,58,1,187,65,4.0,1482.97,3,3.89,29,1.46,2024-04-24,5,,1,1
3751,152,42,1,106,107,4.0,1131.28,5,3.41,13,0.98,2024-10-10,4,,0,1
3752,157,55,1,148,121,6.0,1246.34,7,3.2,24,1.4,2024-05-20,5,,0,1
3753,229,49,2,113,77,5.0,1449.2,3,3.63,31,1.97,2023-10-20,6,,0,1
3754,238,45,0,152,103,6.0,1096.19,5,3.72,12,0.43,2025-05-07,8,,1,1
3756,209,45,1,117,114,4.0,1214.8,2,3.6,55,1.56,2024-03-24,3,5.0,0,1
3757,180,48,0,168,69,5.0,1305.08,7,3.29,23,1.9,2023-11-03,6,,1,1
3759,214,47,1,173,74,5.0,1495.96,3,3.44,14,1.02,2024-09-24,7,,1,1
3760,207,54,1,133,62,6.0,1369.52,5,3.41,56,1.93,2023-10-27,4,4.0,1,1
3761,249,51,0,187,65,4.0,1482.97,3,3.89,29,1.46,2024-04-28,2,4.0,1,1
3764,205,53,0,185,61,4.0,1252.31,5,3.44,22,1.55,2024-03-24,11,4.5,0,1
3765,163,44,0,133,62,6.0,1369.52,5,3.41,56,1.93,2023-10-20,6,,1,1
3766,231,42,1,189,66,4.0,1331.77,2,3.43,54,2.56,2023-03-25,5,,1,1
3767,223,40,2,170,93,5.0,1290.47,5,3.54,32,1.55,2024-04-01,3,3.5,1,1
3768,219,46,1,151,106,4.0,1375.42,2,3.39,35,1.42,2024-05-04,3,,0,1
3769,159,53,1,148,121,6.0,1246.34,7,3.2,24,1.4,2024-05-20,5,4.5,1,1
3770,174,58,1,103,71,5.0,1097.98,2,3.62,32,1.45,2024-05-06,9,4.0,1,1
3772,192,40,1,110,88,6.0,1268.96,3,3.53,43,1.91,2023-10-28,2,,1,1
3773,151,47,0,194,99,4.0,1016.8,3,3.45,66,2.56,2023-03-31,3,5.0,0,1
3774,168,41,1,109,96,6.0,1248.31,3,3.37,24,1.95,2023-10-29,2,4.5,1,1
3775,231,42,1,151,106,4.0,1375.42,2,3.39,35,1.42,2024-05-11,5,,1,1
3776,229,49,2,140,118,5.0,1453.78,5,3.7,6,0.52,2025-04-02,5,,0,1
3777,153,58,1,200,89,4.0,1210.21,5,3.4,34,1.55,2024-03-31,3,,1,1
3779,231,42,1,146,117,4.0,1466.17,7,3.51,38,1.52,2024-04-04,3,,0,1
3780,169,45,1,191,75,5.0,1245.53,3,3.58,51,1.95,2023-10-16,2,,0,1
3781,245,58,2,187,65,4.0,1482.97,3,3.89,29,1.46,2024-04-19,1,,1,1
3782,242,50,0,126,91,6.0,1462.73,3,3.53,38,1.9,2023-11-08,6,,1,1
3783,202,43,1,117,114,4.0,1214.8,2,3.6,55,1.56,2024-03-27,2,3.0,0,1
3784,169,45,1,131,116,4.0,1454.58,2,3.48,32,1.42,2024-04-24,2,,0,1
3785,249,51,0,186,109,5.0,1339.76,3,3.51,35,1.43,2024-04-22,5,,1,1
3786,243,46,1,178,64,4.0,1034.46,3,3.59,51,1.43,2024-05-05,6,,1,1
3787,239,46,1,156,68,6.0,1165.79,7,3.56,47,1.48,2024-03-31,7,,0,1
3788,177,50,0,116,66,4.0,1369.72,2,3.45,14,0.51,2025-04-06,4,,1,1
3789,242,50,0,165,61,4.0,1191.02,3,3.26,31,1.43,2024-04-28,9,,0,1
3790,211,46,2,185,61,4.0,1252.31,5,3.44,22,1.55,2024-03-29,6,3.5,1,1
3791,163,44,0,178,64,4.0,1034.46,3,3.59,51,1.43,2024-05-13,6,,1,1
3792,246,52,0,165,61,4.0,1191.02,3,3.26,31,1.43,2024-04-24,6,5.0,0,1
3794,252,43,0,293,122,6.0,710.0,1,3.22,8,0.68,2025-06-29,6,,0,1
3795,253,30,0,275,123,8.0,498.24,4,3.36,32,1.49,2024-12-20,5,,1,1
3796,254,38,1,295,124,6.0,244.01,2,3.65,75,2.16,2023-12-22,2,,0,1
3797,255,42,2,272,125,8.0,762.17,4,3.18,31,1.92,2024-02-12,5,,1,1
3798,256,30,0,228,126,7.0,530.52,5,3.52,35,2.45,2023-11-26,5,,1,1
3799,257,44,0,222,127,6.0,155.21,1,3.58,47,1.67,2024-06-04,11,,0,1
3800,258,31,1,267,128,8.0,565.88,0,3.49,5,0.48,2026-01-10,2,,0,1
3801,259,33,0,231,129,7.0,420.78,6,3.44,39,2.59,2023-10-01,6,,0,1
3802,260,41,2,243,129,7.0,720.58,1,3.42,34,2.1,2023-12-22,7,,0,1
3803,261,37,2,225,130,7.0,728.53,6,3.63,93,2.4,2023-08-30,5,,0,1
3804,262,30,0,220,75,5.0,655.24,2,3.3,68,2.64,2023-09-17,9,,1,1
3805,263,30,0,263,131,8.0,112.01,6,3.34,31,1.66,2024-05-08,5,,1,1
3806,264,36,0,236,128,8.0,720.22,4,3.5,40,1.79,2024-09-23,3,,0,1
3807,265,42,0,216,132,5.0,606.21,3,2.57,2,0.04,2026-06-18,1,,0,1
3808,266,36,0,262,133,7.0,643.94,4,3.62,29,2.32,2024-01-21,3,,0,1
3809,267,34,0,243,129,7.0,720.58,1,3.42,34,2.1,2024-03-07,4,,1,1
3810,268,38,0,205,134,6.0,664.42,7,3.66,26,1.52,2024-07-13,5,4.5,0,1
3811,269,34,2,264,135,7.0,742.35,3,3.31,1,0.11,2026-04-21,8,,0,1
3812,270,37,0,297,131,8.0,515.41,5,3.49,20,0.59,2025-11-12,5,,1,1
3813,271,30,0,240,127,6.0,661.83,6,3.57,28,0.64,2025-09-04,7,,0,1
3814,272,41,0,298,122,6.0,545.34,6,3.48,44,2.01,2024-05-05,1,,0,1
3815,273,35,0,287,136,6.0,245.3,2,3.73,22,1.07,2025-03-15,5,4.0,0,1
3816,274,43,0,293,122,6.0,710.0,1,3.22,8,0.68,2025-08-05,3,,0,1
3817,275,40,1,253,137,7.0,655.19,5,3.22,17,0.74,2025-10-15,2,,1,1
3818,276,32,0,227,138,7.0,751.08,5,3.35,78,2.3,2024-01-23,2,,0,1
3820,278,44,0,280,139,8.0,768.26,3,3.58,38,2.62,2023-07-07,7,4.5,0,1
3821,279,30,0,239,131,8.0,441.48,0,3.33,23,1.76,2024-04-10,4,,0,1
3822,280,43,0,256,123,8.0,538.12,7,3.38,15,0.78,2025-09-26,5,,0,1
3823,281,42,0,202,140,7.0,677.14,5,3.42,43,1.33,2024-12-15,4,,1,1
3824,282,43,0,299,119,5.0,775.74,1,3.65,37,2.03,2024-04-04,6,,1,1
3825,283,40,2,266,124,6.0,443.44,6,3.57,29,2.36,2023-12-16,3,5.0,0,1
3826,284,39,1,300,141,6.0,654.77,7,3.5,40,1.82,2024-05-19,6,,1,1
3827,285,40,0,256,123,8.0,538.12,7,3.38,15,0.78,2025-09-13,5,3.5,0,1
3828,286,40,0,279,142,5.0,665.26,7,3.61,40,2.16,2023-11-09,7,,1,1
3829,287,42,1,264,135,7.0,742.35,3,3.31,1,0.11,2025-11-29,4,,0,1
3830,288,42,0,267,128,8.0,565.88,0,3.49,5,0.48,2025-11-22,3,,1,1
3831,289,37,1,294,143,6.0,738.08,4,3.2,35,1.52,2024-09-17,6,4.0,0,1
3832,290,30,1,259,144,8.0,451.06,3,4.59,1,0.19,2025-12-10,7,,0,1
3833,291,30,0,248,142,5.0,682.01,0,3.47,33,1.61,2024-06-28,7,,0,1
3834,292,42,0,276,145,7.0,762.58,5,3.26,18,1.15,2025-01-11,4,,1,1
3835,293,35,0,237,130,7.0,120.65,4,3.37,19,0.61,2025-09-29,6,,0,1
3836,294,38,2,285,102,5.0,342.6,7,3.69,20,0.74,2025-09-15,9,,0,1
3837,295,34,1,250,136,6.0,527.52,2,3.71,16,0.92,2025-05-14,4,,0,1
3838,296,43,1,242,146,7.0,488.46,4,3.74,49,2.7,2023-07-18,6,4.5,0,1
3839,297,42,0,204,122,6.0,620.43,6,3.47,45,1.56,2024-08-26,4,,1,1
3840,298,44,2,219,132,5.0,491.19,4,3.53,48,2.47,2023-12-18,7,,0,1
3841,299,35,1,211,119,5.0,295.17,0,3.42,39,1.77,2024-04-23,8,,0,1
3842,300,41,0,228,126,7.0,530.52,5,3.52,35,2.45,2023-09-29,5,,0,1
3843,301,33,2,264,135,7.0,742.35,3,3.31,1,0.11,2025-12-15,3,,1,1
3844,302,30,0,266,124,6.0,443.44,6,3.57,29,2.36,2023-08-25,8,4.0,0,1
3845,303,35,0,205,134,6.0,664.42,7,3.66,26,1.52,2024-12-12,4,3.5,1,1
3846,304,42,1,289,147,8.0,627.87,2,3.78,31,1.56,2024-12-08,6,,0,1
3847,305,41,2,262,133,7.0,643.94,4,3.62,29,2.32,2024-02-14,9,,0,1
3848,306,44,0,240,127,6.0,661.83,6,3.57,28,0.64,2025-06-28,4,,1,1
3849,307,42,0,243,129,7.0,720.58,1,3.42,34,2.1,2024-05-08,5,,0,1
3850,308,44,1,276,145,7.0,762.58,5,3.26,18,1.15,2025-04-03,5,,1,1
3851,309,44,1,281,148,5.0,175.4,7,3.95,11,0.53,2025-07-25,3,,0,1
3852,310,43,1,223,143,6.0,314.81,2,3.76,43,1.38,2024-09-04,10,5.0,0,1
3853,311,34,1,266,124,6.0,443.44,6,3.57,29,2.36,2023-10-02,3,4.0,0,1
3854,312,40,0,281,148,5.0,175.4,7,3.95,11,0.53,2025-12-08,7,,0,1
3855,313,42,0,223,143,6.0,314.81,2,3.76,43,1.38,2024-10-02,5,,0,1
3856,314,31,0,262,133,7.0,643.94,4,3.62,29,2.32,2023-09-18,4,3.5,0,1
3857,315,43,1,215,149,7.0,317.71,3,3.17,29,1.27,2025-03-03,3,5.0,0,1
3858,316,43,0,268,112,5.0,382.62,7,3.71,11,0.91,2025-02-03,4,,1,1
3859,317,34,0,257,150,5.0,593.14,7,3.48,10,0.33,2026-03-02,8,,0,1
3860,318,44,0,257,150,5.0,593.14,7,3.48,10,0.33,2026-01-11,4,,1,1
3861,319,41,0,220,75,5.0,655.24,2,3.3,68,2.64,2023-07-18,1,,1,1
3862,320,41,0,229,151,8.0,551.88,4,4.78,2,0.13,2026-05-23,6,5.0,0,1
3863,321,37,0,271,145,7.0,792.37,3,3.51,37,2.04,2024-05-10,7,,0,1
3864,322,34,0,253,137,7.0,655.19,5,3.22,17,0.74,2025-04-26,5,5.0,1,1
3865,323,44,0,239,131,8.0,441.48,0,3.33,23,1.76,2024-08-24,4,,1,1
3866,324,41,2,235,145,7.0,707.48,4,3.36,6,0.37,2025-11-22,6,,0,1
3867,325,37,0,287,136,6.0,245.3,2,3.73,22,1.07,2025-03-25,5,,0,1
3868,326,44,0,214,75,5.0,740.69,6,3.4,6,0.36,2025-12-13,6,,0,1
3869,327,39,0,241,152,7.0,683.35,2,3.4,35,1.62,2024-07-12,4,,0,1
3870,328,42,0,256,123,8.0,538.12,7,3.38,15,0.78,2025-05-28,2,4.5,1,1
3871,329,35,0,252,153,7.0,230.21,4,3.37,11,0.52,2025-08-23,8,,0,1
3872,330,31,1,228,126,7.0,530.52,5,3.52,35,2.45,2023-08-01,3,,0,1
3873,331,42,1,282,154,5.0,678.99,7,3.71,51,2.06,2024-02-17,4,,0,1
3874,332,44,0,259,144,8.0,451.06,3,4.59,1,0.19,2025-12-31,3,4.5,1,1
3875,333,41,1,296,136,6.0,226.29,4,3.0,12,0.63,2025-06-17,5,,1,1
